Parents,Has_nurs,Form,Children,Housing,Finance,Social,Health,Class
usual,less_proper,completed,more,critical,inconv,problematic,recommended,priority
usual,less_proper,completed,more,critical,inconv,problematic,priority,priority
usual,less_proper,completed,more,critical,inconv,problematic,not_recom,not_recom
usual,less_proper,incomplete,one,convenient,convenient,nonprob,recommended,very_recom
usual,less_proper,incomplete,one,convenient,convenient,nonprob,priority,priority
usual,less_proper,incomplete,one,convenient,convenient,nonprob,not_recom,not_recom
usual,less_proper,incomplete,one,convenient,convenient,slightly_prob,recommended,very_recom
usual,less_proper,incomplete,one,convenient,convenient,slightly_prob,priority,priority
usual,less_proper,incomplete,one,convenient,convenient,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,one,convenient,convenient,problematic,recommended,priority
usual,less_proper,incomplete,one,convenient,convenient,problematic,priority,priority
usual,less_proper,incomplete,one,convenient,convenient,problematic,not_recom,not_recom
usual,less_proper,incomplete,one,convenient,inconv,nonprob,recommended,very_recom
usual,less_proper,incomplete,one,convenient,inconv,nonprob,priority,priority
usual,less_proper,incomplete,one,convenient,inconv,nonprob,not_recom,not_recom
usual,less_proper,incomplete,one,convenient,inconv,slightly_prob,recommended,very_recom
usual,less_proper,incomplete,one,convenient,inconv,slightly_prob,priority,priority
usual,less_proper,incomplete,one,convenient,inconv,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,one,convenient,inconv,problematic,recommended,priority
usual,less_proper,incomplete,one,convenient,inconv,problematic,priority,priority
usual,less_proper,incomplete,one,convenient,inconv,problematic,not_recom,not_recom
usual,less_proper,incomplete,one,less_conv,convenient,nonprob,recommended,very_recom
usual,less_proper,incomplete,one,less_conv,convenient,nonprob,priority,priority
usual,less_proper,incomplete,one,less_conv,convenient,nonprob,not_recom,not_recom
usual,less_proper,incomplete,one,less_conv,convenient,slightly_prob,recommended,very_recom
usual,less_proper,incomplete,one,less_conv,convenient,slightly_prob,priority,priority
usual,less_proper,incomplete,one,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,one,less_conv,convenient,problematic,recommended,priority
usual,less_proper,incomplete,one,less_conv,convenient,problematic,priority,priority
usual,less_proper,incomplete,one,less_conv,convenient,problematic,not_recom,not_recom
usual,less_proper,incomplete,one,less_conv,inconv,nonprob,recommended,very_recom
usual,less_proper,incomplete,one,less_conv,inconv,nonprob,priority,priority
usual,less_proper,incomplete,one,less_conv,inconv,nonprob,not_recom,not_recom
usual,less_proper,incomplete,one,less_conv,inconv,slightly_prob,recommended,very_recom
usual,less_proper,incomplete,one,less_conv,inconv,slightly_prob,priority,priority
usual,less_proper,incomplete,one,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,one,less_conv,inconv,problematic,recommended,priority
usual,less_proper,incomplete,one,less_conv,inconv,problematic,priority,priority
usual,less_proper,incomplete,one,less_conv,inconv,problematic,not_recom,not_recom
usual,less_proper,incomplete,one,critical,convenient,nonprob,recommended,priority
usual,less_proper,incomplete,one,critical,convenient,nonprob,priority,priority
usual,less_proper,incomplete,one,critical,convenient,nonprob,not_recom,not_recom
usual,less_proper,incomplete,one,critical,convenient,slightly_prob,recommended,priority
usual,less_proper,incomplete,one,critical,convenient,slightly_prob,priority,priority
usual,less_proper,incomplete,one,critical,convenient,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,one,critical,convenient,problematic,recommended,priority
usual,less_proper,incomplete,one,critical,convenient,problematic,priority,priority
usual,less_proper,incomplete,one,critical,convenient,problematic,not_recom,not_recom
usual,less_proper,incomplete,one,critical,inconv,nonprob,recommended,priority
usual,less_proper,incomplete,one,critical,inconv,nonprob,priority,priority
usual,less_proper,incomplete,one,critical,inconv,nonprob,not_recom,not_recom
usual,less_proper,incomplete,one,critical,inconv,slightly_prob,recommended,priority
usual,less_proper,incomplete,one,critical,inconv,slightly_prob,priority,priority
usual,less_proper,incomplete,one,critical,inconv,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,one,critical,inconv,problematic,recommended,priority
usual,less_proper,incomplete,one,critical,inconv,problematic,priority,priority
usual,less_proper,incomplete,one,critical,inconv,problematic,not_recom,not_recom
usual,less_proper,incomplete,two,convenient,convenient,nonprob,recommended,very_recom
usual,less_proper,incomplete,two,convenient,convenient,nonprob,priority,priority
usual,less_proper,incomplete,two,convenient,convenient,nonprob,not_recom,not_recom
usual,less_proper,incomplete,two,convenient,convenient,slightly_prob,recommended,very_recom
usual,less_proper,incomplete,two,convenient,convenient,slightly_prob,priority,priority
usual,less_proper,incomplete,two,convenient,convenient,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,two,convenient,convenient,problematic,recommended,priority
usual,less_proper,incomplete,two,convenient,convenient,problematic,priority,priority
usual,less_proper,incomplete,two,convenient,convenient,problematic,not_recom,not_recom
usual,less_proper,incomplete,two,convenient,inconv,nonprob,recommended,priority
usual,less_proper,incomplete,two,convenient,inconv,nonprob,priority,priority
usual,less_proper,incomplete,two,convenient,inconv,nonprob,not_recom,not_recom
usual,less_proper,incomplete,two,convenient,inconv,slightly_prob,recommended,priority
usual,less_proper,incomplete,two,convenient,inconv,slightly_prob,priority,priority
usual,less_proper,incomplete,two,convenient,inconv,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,two,convenient,inconv,problematic,recommended,priority
usual,less_proper,incomplete,two,convenient,inconv,problematic,priority,priority
usual,less_proper,incomplete,two,convenient,inconv,problematic,not_recom,not_recom
usual,less_proper,incomplete,two,less_conv,convenient,nonprob,recommended,priority
usual,less_proper,incomplete,two,less_conv,convenient,nonprob,priority,priority
usual,less_proper,incomplete,two,less_conv,convenient,nonprob,not_recom,not_recom
usual,less_proper,incomplete,two,less_conv,convenient,slightly_prob,recommended,priority
usual,less_proper,incomplete,two,less_conv,convenient,slightly_prob,priority,priority
usual,less_proper,incomplete,two,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,two,less_conv,convenient,problematic,recommended,priority
usual,less_proper,incomplete,two,less_conv,convenient,problematic,priority,priority
usual,less_proper,incomplete,two,less_conv,convenient,problematic,not_recom,not_recom
usual,less_proper,incomplete,two,less_conv,inconv,nonprob,recommended,priority
usual,less_proper,incomplete,two,less_conv,inconv,nonprob,priority,priority
usual,less_proper,incomplete,two,less_conv,inconv,nonprob,not_recom,not_recom
usual,less_proper,incomplete,two,less_conv,inconv,slightly_prob,recommended,priority
usual,less_proper,incomplete,two,less_conv,inconv,slightly_prob,priority,priority
usual,less_proper,incomplete,two,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,two,less_conv,inconv,problematic,recommended,priority
usual,less_proper,incomplete,two,less_conv,inconv,problematic,priority,priority
usual,less_proper,incomplete,two,less_conv,inconv,problematic,not_recom,not_recom
usual,less_proper,incomplete,two,critical,convenient,nonprob,recommended,priority
usual,less_proper,incomplete,two,critical,convenient,nonprob,priority,priority
usual,less_proper,incomplete,two,critical,convenient,nonprob,not_recom,not_recom
usual,less_proper,incomplete,two,critical,convenient,slightly_prob,recommended,priority
usual,less_proper,incomplete,two,critical,convenient,slightly_prob,priority,priority
usual,less_proper,incomplete,two,critical,convenient,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,two,critical,convenient,problematic,recommended,priority
usual,less_proper,incomplete,two,critical,convenient,problematic,priority,priority
usual,less_proper,incomplete,two,critical,convenient,problematic,not_recom,not_recom
usual,less_proper,incomplete,two,critical,inconv,nonprob,recommended,priority
usual,less_proper,incomplete,two,critical,inconv,nonprob,priority,priority
usual,less_proper,incomplete,two,critical,inconv,nonprob,not_recom,not_recom
usual,less_proper,incomplete,two,critical,inconv,slightly_prob,recommended,priority
usual,less_proper,incomplete,two,critical,inconv,slightly_prob,priority,priority
usual,less_proper,incomplete,two,critical,inconv,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,two,critical,inconv,problematic,recommended,priority
usual,less_proper,incomplete,two,critical,inconv,problematic,priority,priority
usual,less_proper,incomplete,two,critical,inconv,problematic,not_recom,not_recom
usual,less_proper,incomplete,three,convenient,convenient,nonprob,recommended,very_recom
usual,less_proper,incomplete,three,convenient,convenient,nonprob,priority,priority
usual,less_proper,incomplete,three,convenient,convenient,nonprob,not_recom,not_recom
usual,less_proper,incomplete,three,convenient,convenient,slightly_prob,recommended,very_recom
usual,less_proper,incomplete,three,convenient,convenient,slightly_prob,priority,priority
usual,less_proper,incomplete,three,convenient,convenient,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,three,convenient,convenient,problematic,recommended,priority
usual,less_proper,incomplete,three,convenient,convenient,problematic,priority,priority
usual,less_proper,incomplete,three,convenient,convenient,problematic,not_recom,not_recom
usual,less_proper,incomplete,three,convenient,inconv,nonprob,recommended,priority
usual,less_proper,incomplete,three,convenient,inconv,nonprob,priority,priority
usual,less_proper,incomplete,three,convenient,inconv,nonprob,not_recom,not_recom
usual,less_proper,incomplete,three,convenient,inconv,slightly_prob,recommended,priority
usual,less_proper,incomplete,three,convenient,inconv,slightly_prob,priority,priority
usual,less_proper,incomplete,three,convenient,inconv,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,three,convenient,inconv,problematic,recommended,priority
usual,less_proper,incomplete,three,convenient,inconv,problematic,priority,priority
usual,less_proper,incomplete,three,convenient,inconv,problematic,not_recom,not_recom
usual,less_proper,incomplete,three,less_conv,convenient,nonprob,recommended,priority
usual,less_proper,incomplete,three,less_conv,convenient,nonprob,priority,priority
usual,less_proper,incomplete,three,less_conv,convenient,nonprob,not_recom,not_recom
usual,less_proper,incomplete,three,less_conv,convenient,slightly_prob,recommended,priority
usual,less_proper,incomplete,three,less_conv,convenient,slightly_prob,priority,priority
usual,less_proper,incomplete,three,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,less_proper,incomplete,three,less_conv,convenient,problematic,recommended,priority
